Debug |06.05.2020 15:47:07| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 19:18:34| Prawidlowa inicjalizacja
Info |06.05.2020 19:18:34| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 19:20:34| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 19:20:34| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 19:20:47| Prawidlowa inicjalizacja
Info |06.05.2020 19:20:47| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 19:20:50| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 19:20:50| Obraz podzielony w czasie 16 ms ms.
Debug |06.05.2020 19:20:52| Utworzono 12 watkow.
Debug |06.05.2020 19:20:52| Obraz przetworzony w czasie 94 ms ms.
Debug |06.05.2020 19:20:52| Obraz polaczony w czasie 15 ms ms.
Debug |06.05.2020 19:20:57| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 19:20:58| Obraz podzielony w czasie 875 ms ms.
Info |06.05.2020 19:37:16| Prawidlowa inicjalizacja
Info |06.05.2020 19:37:16| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 20:42:43| Prawidlowa inicjalizacja
Info |06.05.2020 20:42:43| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 20:42:46| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 20:42:46| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 20:42:47| Utworzono 12 watkow.
Debug |06.05.2020 20:42:47| Obraz przetworzony w czasie 109 ms ms.
Debug |06.05.2020 20:42:47| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 20:46:34| Prawidlowa inicjalizacja
Info |06.05.2020 20:46:34| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 20:46:38| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 20:46:38| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 20:46:39| Utworzono 12 watkow.
Debug |06.05.2020 20:46:39| Obraz przetworzony w czasie 140 ms ms.
Debug |06.05.2020 20:46:39| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 20:59:19| Prawidlowa inicjalizacja
Info |06.05.2020 20:59:19| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 20:59:23| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 20:59:23| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 20:59:23| Utworzono 12 watkow.
Debug |06.05.2020 20:59:23| Obraz przetworzony w czasie 78 ms ms.
Debug |06.05.2020 20:59:23| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 21:11:48| Prawidlowa inicjalizacja
Info |06.05.2020 21:11:48| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:14:23| Prawidlowa inicjalizacja
Info |06.05.2020 21:14:23| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 21:14:26| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 21:14:26| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 21:14:29| Utworzono 12 watkow.
Debug |06.05.2020 21:14:29| Obraz przetworzony w czasie 47 ms ms.
Debug |06.05.2020 21:14:29| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 21:14:44| Prawidlowa inicjalizacja
Info |06.05.2020 21:14:44| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:19:20| Prawidlowa inicjalizacja
Info |06.05.2020 21:19:20| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:21:23| Prawidlowa inicjalizacja
Info |06.05.2020 21:21:23| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:21:56| Prawidlowa inicjalizacja
Info |06.05.2020 21:21:56| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:22:11| Prawidlowa inicjalizacja
Info |06.05.2020 21:22:11| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:22:24| Prawidlowa inicjalizacja
Info |06.05.2020 21:22:24| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:24:11| Prawidlowa inicjalizacja
Info |06.05.2020 21:24:11| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:24:30| Prawidlowa inicjalizacja
Info |06.05.2020 21:24:30| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:24:46| Prawidlowa inicjalizacja
Info |06.05.2020 21:24:46| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:25:10| Prawidlowa inicjalizacja
Info |06.05.2020 21:25:10| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 21:25:15| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 21:25:15| Obraz podzielony w czasie 16 ms ms.
Debug |06.05.2020 21:25:16| Utworzono 12 watkow.
Debug |06.05.2020 21:25:16| Obraz przetworzony w czasie 16 ms ms.
Debug |06.05.2020 21:25:16| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:25:18| Utworzono 12 watkow.
Debug |06.05.2020 21:25:18| Obraz przetworzony w czasie 140 ms ms.
Debug |06.05.2020 21:25:18| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:25:21| Utworzono 12 watkow.
Debug |06.05.2020 21:25:21| Obraz przetworzony w czasie 156 ms ms.
Debug |06.05.2020 21:25:21| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:25:22| Utworzono 12 watkow.
Debug |06.05.2020 21:25:22| Obraz przetworzony w czasie 78 ms ms.
Debug |06.05.2020 21:25:22| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:25:24| Utworzono 12 watkow.
Debug |06.05.2020 21:25:24| Obraz przetworzony w czasie 140 ms ms.
Debug |06.05.2020 21:25:24| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:25:26| Utworzono 12 watkow.
Debug |06.05.2020 21:25:26| Obraz przetworzony w czasie 63 ms ms.
Debug |06.05.2020 21:25:26| Obraz polaczony w czasie 15 ms ms.
Debug |06.05.2020 21:25:29| Utworzono 12 watkow.
Debug |06.05.2020 21:25:29| Obraz przetworzony w czasie 109 ms ms.
Debug |06.05.2020 21:25:29| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 21:28:14| Prawidlowa inicjalizacja
Info |06.05.2020 21:28:14| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 21:28:17| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 21:28:17| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 21:28:18| Utworzono 12 watkow.
Debug |06.05.2020 21:28:18| Obraz przetworzony w czasie 78 ms ms.
Debug |06.05.2020 21:28:18| Obraz polaczony w czasie 0 ms ms.
Debug |06.05.2020 21:28:19| Utworzono 12 watkow.
Debug |06.05.2020 21:28:19| Obraz przetworzony w czasie 141 ms ms.
Debug |06.05.2020 21:28:19| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 21:31:39| Prawidlowa inicjalizacja
Info |06.05.2020 21:31:39| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:33:11| Prawidlowa inicjalizacja
Info |06.05.2020 21:33:11| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:41:43| Prawidlowa inicjalizacja
Info |06.05.2020 21:41:43| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:42:34| Prawidlowa inicjalizacja
Info |06.05.2020 21:42:34| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:43:12| Prawidlowa inicjalizacja
Info |06.05.2020 21:43:12| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:43:28| Prawidlowa inicjalizacja
Info |06.05.2020 21:43:28| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:43:47| Prawidlowa inicjalizacja
Info |06.05.2020 21:43:47| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:46:59| Prawidlowa inicjalizacja
Info |06.05.2020 21:46:59| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:47:25| Prawidlowa inicjalizacja
Info |06.05.2020 21:47:25| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 21:47:30| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 21:47:30| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 21:47:31| Utworzono 12 watkow.
Debug |06.05.2020 21:47:31| Obraz przetworzony w czasie 78 ms ms.
Debug |06.05.2020 21:47:31| Obraz polaczony w czasie 0 ms ms.
Info |06.05.2020 21:48:16| Prawidlowa inicjalizacja
Info |06.05.2020 21:48:16| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:48:42| Prawidlowa inicjalizacja
Info |06.05.2020 21:48:42| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:49:20| Prawidlowa inicjalizacja
Info |06.05.2020 21:49:20| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:49:42| Prawidlowa inicjalizacja
Info |06.05.2020 21:49:42| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:50:11| Prawidlowa inicjalizacja
Info |06.05.2020 21:50:11| Poprawnie uruchomiono okno MainForm
Info |06.05.2020 21:50:29| Prawidlowa inicjalizacja
Info |06.05.2020 21:50:29| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 21:50:38| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 21:50:38| Obraz podzielony w czasie 0 ms ms.
Debug |06.05.2020 21:50:39| Utworzono 12 watkow.
Debug |06.05.2020 21:50:39| Obraz przetworzony w czasie 62 ms ms.
Debug |06.05.2020 21:50:39| Obraz polaczony w czasie 0 ms ms.
Info |15.06.2020 23:23:06| Prawidlowa inicjalizacja
Info |15.06.2020 23:23:06| Poprawnie uruchomiono okno MainForm
Error |15.06.2020 23:23:15| Zgłoszono wyjątek typu 'ColorToGrayScale.Exceptions.NotDivisibleBy16Exception'.
